59,-0.384668142,-0.065334851,0.01
60,-0.367194316,-0.016094499,0.01
61,-0.384409907,-0.006215456,0.01
62,-0.350027473,-0.006254232,0.01
63,-0.367297511,0.003635306,0.01
64,-0.350119555,0.013451565,0.01
65,-0.333058373,0.102192451,0.01
66,-0.350196279,0.033128085,0.01
67,-0.384857898,0.033153174,0.01
68,-0.350200491,0.072536338,0.01
69,-0.367427035,0.062652333,0.01
70,-0.350200733,0.092305962,0.01
71,-0.384547137,0.072516477,0.01
72,-0.401542913,0.102165547,0.01
73,-0.36758699,0.141702302,0.01
74,-0.384960415,0.151520507,0.01
75,-0.296422077,0.213335746,0.01
76,-0.286385988,0.196286517,0.01
77,-0.350161918,0.190964841,0.01
78,-0.367418845,0.181048809,0.01
79,-0.332926147,0.200897449,0.01
80,-0.350149137,0.210681667,0.01
81,-0.384433807,0.210643937,0.01
82,-0.38452308,0.230401278,0.01
83,-0.402406724,0.259887801,0.01
84,-0.401668492,0.299258451,0.01
85,-0.401386697,0.338756374,0.01
86,-0.384029658,0.366828542,0.01
87,-0.384966789,0.385769286,0.01
88,-0.380019758,0.403841775,0.01
89,-0.326624578,-0.402673562,0.01
90,-0.336605983,-0.385743931,0.01
91,-0.347371086,-0.366026143,0.01
92,-0.367800262,-0.351101132,0.01
93,-0.350845178,-0.341237443,0.01
94,-0.278493423,-0.350305644,0.01
95,-0.265367311,-0.291745006,0.01
96,-0.350803202,-0.321520708,0.01
97,-0.299208405,-0.33119573,0.01
98,-0.316461997,-0.321628544,0.01
99,-0.367885887,-0.292020921,0.01
100,-0.38517705,-0.301948595,0.01
101,-0.384613051,-0.104570047,0.01
102,-0.367396125,-0.075160433,0.01
103,-0.367298824,-0.055521041,0.01
104,-0.384471608,-0.045678739,0.01
105,-0.349984813,-0.025975588,0.01
106,-0.367203868,-0.035828282,0.01
107,-0.332832018,0.003565855,0.01
108,-0.332998445,0.062671737,0.01
109,-0.281684574,0.151721386,0.01
110,-0.315911129,0.112074573,0.01
111,-0.350218518,0.052809361,0.01
112,-0.315940263,0.131842589,0.01
113,-0.298786476,0.141730049,0.01
114,-0.367349938,0.082407721,0.01
115,-0.40186256,0.062708511,0.01
116,-0.350313292,0.131842737,0.01
117,-0.332958838,0.181205499,0.01
118,-0.266695321,0.19629608,0.01
119,-0.315615636,0.191227307,0.01
120,-0.246956966,0.23068527,0.01
121,-0.207255951,0.26491141,0.01
122,-0.286688373,0.230495779,0.01
123,-0.177390639,0.247728419,0.01
124,-0.31585061,0.211059279,0.01
125,-0.276777811,0.247700184,0.01
126,-0.367333855,0.220532105,0.01
127,-0.350207634,0.230400215,0.01
128,-0.384705106,0.250093253,0.01
129,-0.38386335,0.347751424,0.01
130,-0.384069477,0.328414234,0.01
131,-0.366493335,0.357588768,0.01
132,-0.362528654,0.395796176,0.01
133,-0.327477131,-0.368662944,0.01
134,-0.268025446,-0.3336023,0.01
135,-0.282253375,-0.301597449,0.01
136,-0.350766302,-0.30182242,0.01
137,-0.238916392,-0.317156601,0.01
138,-0.33361206,-0.311635911,0.01
139,-0.219570117,-0.316693474,0.01
140,-0.316514215,-0.30176265,0.01
141,-0.299474824,-0.311467982,0.01
142,-0.384913556,-0.282202545,0.01
143,-0.384688091,-0.262380698,0.01
144,-0.384862875,-0.183432795,0.01
145,-0.401610107,-0.153850834,0.01
146,-0.350087996,-0.084989384,0.01
147,-0.332763933,-0.05553259,0.01
148,-0.350058129,-0.065351938,0.01
149,-0.332773582,-0.016140709,0.01
150,-0.350005344,-0.045681832,0.01
151,-0.298592929,0.06264962,0.01
152,-0.333023406,0.082421187,0.01
153,-0.350247926,0.112087183,0.01
154,-0.333101454,0.121961592,0.01
155,-0.27677427,0.178742513,0.01
156,-0.33311598,0.141714809,0.01
157,-0.367466744,0.121981951,0.01
158,-0.187331408,0.196501188,0.01
159,-0.401568634,0.082431363,0.01
160,-0.384534986,0.112091783,0.01
161,-0.350245814,0.171258573,0.01
162,-0.197458623,0.17982305,0.01
163,-0.197279075,0.213613019,0.01
164,-0.217180926,0.247829075,0.01
165,-0.226995679,0.196441785,0.01
166,-0.145486792,0.010148214,0.01
167,-0.127746315,0.333238855,0.01
168,0.030756997,0.332686748,0.01
169,-0.058332375,0.350160023,0.01
170,-0.227097978,0.230735765,0.01
171,-0.367398231,0.240270661,0.01
172,-0.384537856,0.2892812,0.01
173,-0.38427598,0.308880014,0.01
174,-0.367087232,0.299051558,0.01
175,-0.366660479,0.338127963,0.01
176,-0.367030963,0.377007795,0.01
177,-0.307091049,-0.402043333,0.01
178,-0.333809549,-0.350697185,0.01
179,-0.248666811,-0.333883297,0.01
180,-0.229043956,-0.334032564,0.01
181,-0.299345797,-0.291789426,0.01
182,-0.209549885,-0.333786353,0.01
183,-0.200038208,-0.316460633,0.01
184,-0.367720696,-0.272255887,0.01
185,-0.401775654,-0.23270551,0.01
186,-0.282407795,-0.321032992,0.01
187,-0.384608738,-0.163754726,0.01
188,-0.384423408,-0.144018891,0.01
189,-0.36738995,-0.094768361,0.01
190,-0.332786425,-0.075195312,0.01
191,-0.315762073,0.052799062,0.01
192,-0.281455019,0.07250651,0.01
193,-0.332962904,0.042956105,0.01
194,-0.332904165,0.023261518,0.01
195,-0.315819782,0.072538668,0.01
196,-0.281625465,0.131904202,0.01
197,-0.196104313,0.141205858,0.01
198,-0.333076404,0.16145667,0.01
199,-0.177405105,0.213543126,0.01
200,-0.350322745,0.151554922,0.01
201,-0.217158177,0.21365162,0.01
202,-0.127698021,0.264608994,0.01
203,-0.207218337,0.230725194,0.01
204,-0.236970471,0.213592829,0.01
205,-0.256828585,0.213533367,0.01
206,-0.266811308,0.230626029,0.01
207,-0.227165135,0.264926218,0.01
208,-0.276614358,0.213453762,0.01
209,0.040711818,0.315398524,0.01
210,0.060470952,0.315284296,0.01
211,0.119646323,0.315323865,0.01
212,-0.266991624,0.264877843,0.01
213,-0.33299479,0.220613152,0.01
214,-0.332988354,0.240156403,0.01
215,-0.350157797,0.250094603,0.01
216,-0.367437101,0.25993092,0.01
217,-0.367300094,0.279490857,0.01
218,-0.348608817,0.349170808,0.01
219,-0.348669759,0.369135303,0.01
220,-0.336547151,0.385000439,0.01
221,-0.287550822,-0.401668862,0.01
222,-0.317112578,-0.385274163,0.01
223,-0.316158392,-0.34160162,0.01
224,-0.307889558,-0.367770197,0.01
225,-0.298361085,-0.350643841,0.01
226,-0.258609423,-0.350799547,0.01
227,-0.263663147,-0.314090699,0.01
228,-0.367510453,-0.173601095,0.01
229,-0.367345515,-0.153892507,0.01
230,-0.402166276,-0.212972455,0.01
231,-0.332804286,-0.094848186,0.01
232,-0.367263159,-0.134154444,0.01
233,-0.367301435,-0.114432414,0.01
234,-0.350079848,-0.104633634,0.01
235,-0.332752017,-0.0358457,0.01
236,-0.315556859,-0.006319473,0.01
237,-0.264496039,0.122013842,0.01
238,-0.2986697,0.082408608,0.01
239,-0.281601617,0.112091621,0.01
240,-0.31586894,0.092301736,0.01
241,-0.31592115,0.151614134,0.01
242,-0.315855145,0.171387596,0.01
243,-0.298583095,0.181089757,0.01
244,-0.207294003,0.196598419,0.01
245,-0.087961572,0.264402163,0.01
246,-0.167479077,0.299036946,0.01
247,-0.187334268,0.230673757,0.01
248,-0.197319387,0.281992161,0.01
249,-0.237155403,0.282016799,0.01
250,-0.217209297,0.384905997,0.01
251,0.060353115,0.34980831,0.01
252,0.109905024,0.297941896,0.01
253,-0.17744252,0.384543765,0.01
254,-0.197360442,0.384687018,0.01
255,-0.088144948,0.367455277,0.01
256,-0.127734872,0.367655036,0.01
257,-0.177438114,0.35040673,0.01
258,-0.30736488,0.23051015,0.01
259,-0.315869092,0.249769391,0.01
260,-0.350036065,0.269742455,0.01
261,-0.349794674,0.289405014,0.01
262,-0.366868106,0.318614288,0.01
263,-0.3283902,0.366733596,0.01
264,-0.344903513,0.403137771,0.01
265,-0.267918023,-0.401666745,0.01
266,-0.27792326,-0.384607038,0.01
267,-0.297587454,-0.384713965,0.01
268,-0.288099252,-0.36753555,0.01
269,-0.268413941,-0.367592575,0.01
270,-0.189966659,-0.333554345,0.01
271,-0.22972802,-0.295180962,0.01
272,-0.350223539,-0.163745563,0.01
273,-0.350114433,-0.144032799,0.01
274,-0.350069514,-0.124318252,0.01
275,-0.332824367,-0.114513227,0.01
276,-0.315500593,-0.065393747,0.01
277,-0.315596289,-0.124395898,0.01
278,-0.298232438,-0.075272056,0.01
279,-0.247389644,0.112074002,0.01
280,-0.047795264,0.195696535,0.01
281,-0.281545724,0.092288448,0.01
282,-0.247412447,0.131963789,0.01
283,-0.264500595,0.141853822,0.01
284,-0.298727499,0.102185601,0.01
285,-0.298763138,0.121965271,0.01
286,-0.167444924,0.230572252,0.01
287,-0.367358794,0.102201463,0.01
288,-0.157503061,0.247628448,0.01
289,-0.246863026,0.196513349,0.01
290,-0.167586529,0.196339874,0.01
291,-0.177415718,0.281945619,0.01
292,-0.197286081,0.247797467,0.01
293,-0.038494962,0.350139824,0.01
294,-0.167497659,0.401564182,0.01
295,0.161566403,0.109651693,0.01
296,-0.157422578,-0.025068969,0.01
297,-0.07310922,-0.229803945,0.01
298,-0.211969519,-0.162645031,0.01
299,0.14465963,0.020572444,0.01
300,-0.207291831,0.367630774,0.01
301,-0.237070538,0.247823527,0.01
302,-0.296533413,0.247526447,0.01
303,-0.315274791,0.289121527,0.01
304,-0.332829488,0.259856417,0.01
305,-0.349543301,0.309143691,0.01
306,-0.316550633,0.350502989,0.01
307,-0.306635432,0.367461058,0.01
308,-0.325644192,0.402055198,0.01
309,-0.228739298,-0.402684072,0.01
310,-0.248219903,-0.401747056,0.01
311,-0.258163856,-0.384723405,0.01
312,-0.248680738,-0.367904401,0.01
313,-0.238885817,-0.351021101,0.01
314,-0.219275573,-0.351099346,0.01
315,-0.180382567,-0.316292165,0.01
316,-0.282179797,-0.281863477,0.01
317,-0.316422106,-0.282004431,0.01
318,-0.332870126,-0.134200357,0.01
319,-0.384811653,-0.222756307,0.01
320,-0.315515888,-0.085060877,0.01
321,-0.332957714,-0.153899626,0.01
322,-0.367656949,-0.193264283,0.01
323,-0.315497464,-0.045713904,0.01
324,-0.264451828,0.102178735,0.01
325,-0.127797302,0.161362265,0.01
326,-0.117892764,0.178593835,0.01
327,-0.02800275,0.193747474,0.01
328,-0.230306871,0.141693443,0.01
329,-0.247377722,0.151941244,0.01
330,-0.236958424,0.179494408,0.01
331,-0.14486719,0.151286789,0.01
332,-0.137630826,0.247517154,0.01
333,-0.256688868,0.17935465,0.01
334,-0.217179455,0.176787753,0.01
335,-0.068095454,0.264301107,0.01
336,-0.147571632,0.264707755,0.01
337,0.110264531,0.263306658,0.01
338,-0.187402901,0.367523846,0.01
339,0.128386701,0.111309285,0.01
340,-0.212197201,0.033022479,0.01
341,0.144646506,0.080129943,0.01
342,0.178898025,0.060018505,0.01
343,-0.157531066,0.350405082,0.01
344,0.127533956,0.030610117,0.01
345,-0.212421987,0.052707815,0.01
346,-0.256921059,0.350425573,0.01
347,-0.256938903,0.247785331,0.01
348,-0.312572602,0.269388232,0.01
349,-0.332591333,0.279442202,0.01
350,-0.349279212,0.328959155,0.01
351,-0.332177476,0.318890454,0.01
352,-0.306186693,0.401579451,0.01
353,-0.209198134,-0.40253783,0.01
354,-0.209481729,-0.368144688,0.01
355,-0.199665762,-0.35085146,0.01
356,-0.180002528,-0.350612004,0.01
357,-0.170298877,-0.333376533,0.01
358,-0.160663814,-0.316157582,0.01
359,-0.190621786,-0.299226254,0.01
360,-0.210412197,-0.299402125,0.01
361,-0.316205818,-0.242571887,0.01
362,-0.248634252,-0.300918657,0.01
363,-0.026048005,0.160508935,0.01
364,-0.31554476,-0.104724704,0.01
365,-0.384996059,-0.2030546,0.01
366,-0.333592188,-0.291906689,0.01
367,-0.350352831,-0.183435282,0.01
368,-0.068218458,0.195704631,0.01
369,-0.057885623,0.179024188,0.01
370,-0.137650223,0.213215439,0.01
371,-0.078023711,0.212922224,0.01
372,-0.179051058,0.131308911,0.01
373,-0.229935467,0.161404165,0.01
374,-0.298715416,0.161489603,0.01
375,-0.264741319,0.161622376,0.01
376,-0.195885345,0.16077877,0.01
377,-0.213076829,0.151414933,0.01
378,-0.05820566,0.281429459,0.01
379,-0.028369976,0.264098814,0.01
380,-0.179030982,0.172027289,0.01
381,-0.187351427,0.264867178,0.01
382,-0.217232735,0.282015808,0.01
383,0.099917524,0.315201892,0.01
384,0.111265496,0.121249611,0.01
385,-0.194807804,0.003430644,0.01
386,-0.147570995,0.367563679,0.01
387,0.144657217,0.060266858,0.01
388,0.161780154,0.050211776,0.01
389,-0.157515582,0.384599792,0.01
390,-0.26679466,0.367492974,0.01
391,-0.197342244,0.350450121,0.01
392,-0.247076517,0.264915747,0.01
393,-0.257090431,0.281997959,0.01
394,-0.296944856,0.281810146,0.01
395,-0.332421199,0.29914844,0.01
396,-0.316586336,0.384504147,0.01
397,-0.189564001,-0.402014293,0.01
398,-0.229159498,-0.368319501,0.01
399,-0.189790585,-0.367859265,0.01
400,-0.160287868,-0.350448971,0.01
401,-0.150584282,-0.333256031,0.01
402,-0.130863072,-0.33318181,0.01
403,-0.264704042,-0.272171468,0.01
404,-0.299227142,-0.272085652,0.01
405,-0.333333179,-0.232691212,0.01
406,-0.298978564,-0.232765041,0.01
407,-0.196153457,0.12154719,0.01
408,-0.31631503,-0.262275043,0.01
409,-0.350570426,-0.262321701,0.01
410,-0.333502094,-0.272167598,0.01
411,-0.09806987,0.179021112,0.01
412,-0.107845759,0.230192489,0.01
413,-0.087955094,0.230097678,0.01
414,-0.281342765,0.052752788,0.01
415,-0.117841303,0.213079657,0.01
416,-0.127823606,0.19585452,0.01
417,-0.088016379,0.195848617,0.01
418,-0.10799914,0.195936182,0.01
419,-0.147570936,0.230431715,0.01
420,-0.107829207,0.264507039,0.01
421,-0.179003832,0.151057587,0.01
422,-0.167476707,0.367491641,0.01
423,0.070283469,0.332513922,0.01
424,-0.167455358,0.264796342,0.01
425,0.10628792,0.206976155,0.01
426,-0.246396095,-0.105022947,0.01
427,-0.068282107,0.36733181,0.01
428,0.140808238,0.226693026,0.01
429,0.12357392,0.216830492,0.01
430,-0.192634996,-0.158507852,0.01
431,-0.227113952,0.367689942,0.01
432,-0.187366432,0.401630502,0.01
433,-0.237059644,0.350484289,0.01
434,-0.147638858,0.401807638,0.01
435,0.10622419,0.18699536,0.01
436,-0.286913158,0.264771989,0.01
437,-0.22720205,0.299113582,0.01
438,-0.247133714,0.299099591,0.01
439,-0.27703698,0.281964802,0.01
440,-0.296596764,0.384447842,0.01
441,-0.169881317,-0.401680578,0.01
442,-0.219381528,-0.385404238,0.01
443,-0.17986162,-0.38478554,0.01
444,-0.140562109,-0.350380142,0.01
445,-0.111165991,-0.33312389,0.01
446,-0.120864797,-0.350374032,0.01
447,-0.170835943,-0.299082668,0.01
448,-0.038128291,0.212727024,0.01
449,-0.07800548,0.247186316,0.01
450,-0.077852452,0.17721828,0.01
451,-0.117760709,0.247406328,0.01
452,-0.048153854,0.229869927,0.01
453,-0.29823117,-0.055589583,0.01
454,-0.316121571,-0.222867748,0.01
455,-0.367612327,-0.252446207,0.01
456,-0.059941435,0.159896455,0.01
457,-0.315694114,0.033083319,0.01
458,-0.298504853,0.04291482,0.01
459,-0.068043146,0.229971324,0.01
460,-0.097940725,0.213005136,0.01
461,-0.127724133,0.29890977,0.01
462,-0.161939052,0.141150506,0.01
463,-0.13766096,0.350428776,0.01
464,-0.187386927,0.333311263,0.01
465,0.020808499,0.349976983,0.01
466,-0.228289932,-0.174148624,0.01
467,0.080189836,0.315148772,0.01
468,0.070416324,0.297780087,0.01
469,0.161755412,0.070036674,0.01
470,0.140766956,0.206756577,0.01
471,-0.117849118,0.384980181,0.01
472,0.159186316,0.31559394,0.01
473,-0.276819504,0.350366578,0.01
474,-0.048414197,0.367311181,0.01
475,0.160516022,0.149050184,0.01
476,-0.227065591,0.402765149,0.01
477,-0.22907057,-0.11497044,0.01
478,-0.266938253,0.333279116,0.01
479,-0.117841137,0.350413549,0.01
480,0.106457781,0.226954133,0.01
481,-0.018702225,0.350132356,0.01
482,-0.078188446,0.35023003,0.01
483,-0.331959666,0.33854805,0.01
484,-0.286498541,0.401494584,0.01
485,-0.199619923,-0.38513306,0.01
486,-0.160096687,-0.384607489,0.01
487,-0.170054287,-0.367620226,0.01
488,-0.150302686,-0.367523886,0.01
489,-0.110914517,-0.36765125,0.01
490,-0.299067176,-0.252435041,0.01
491,0.025570078,0.150918809,0.01
492,0.04210401,0.041088369,0.01
493,-0.048231054,0.264200511,0.01
494,-0.088014335,0.298744383,0.01
495,-0.00879135,0.332862427,0.01
496,-0.058124505,0.247082051,0.01
497,-0.298504855,-0.153956395,0.01
498,-0.333408952,-0.252423131,0.01
499,-0.350502843,-0.24254663,0.01
500,-0.350679063,-0.282088265,0.01
501,0.003561503,0.179699379,0.01
502,-0.137667136,0.316096658,0.01
503,-0.028231942,0.229782356,0.01
504,-0.137808669,0.178596325,0.01
505,-0.097914416,0.281618545,0.01
506,0.123497368,0.136949281,0.01
507,-0.009837636,-0.028555243,0.01
508,-0.028593039,0.367368648,0.01
509,-0.024641385,-0.178007221,0.01
510,-0.24645747,-0.045859148,0.01
511,-0.137635356,0.384815116,0.01
512,-0.171824147,-0.230642222,0.01
513,0.178749723,0.099638832,0.01
514,0.160629545,0.228131668,0.01
515,0.140751966,0.126928449,0.01
516,0.140527257,0.246565539,0.01
517,0.160553494,0.208356587,0.01
518,0.178661899,0.27777609,0.01
519,-0.044059692,-0.008582508,0.01
520,0.195864989,0.287366223,0.01
521,0.140724546,0.166871558,0.01
522,0.160505817,0.188574937,0.01
523,-0.107965411,0.367614386,0.01
524,-0.167486032,0.333285501,0.01
525,-0.107912574,0.333182465,0.01
526,-0.098029699,0.35033659,0.01
527,-0.267091076,0.299073741,0.01
528,-0.315111123,0.30893081,0.01
529,-0.15018207,-0.401640065,0.01
530,-0.130487769,-0.401888901,0.01
531,-0.130578953,-0.367559438,0.01
532,-0.081388419,-0.384827888,0.01
533,-0.101033643,-0.385015356,0.01
534,-0.181083473,-0.282053076,0.01
535,-0.298902679,-0.213060951,0.01
536,-0.038237711,0.246978952,0.01
537,-0.097889431,0.247296431,0.01
538,-0.117776197,0.281712458,0.01
539,-0.112961342,-0.008013598,0.01
540,-0.350479245,-0.222802149,0.01
541,-0.298299934,-0.114611708,0.01
542,-0.38465562,-0.24254834,0.01
543,-0.367683942,-0.212915501,0.01
544,-0.333074004,-0.173596242,0.01
545,-0.179115519,0.111511795,0.01
546,-0.157639636,0.179471819,0.01
547,-0.162125774,0.160788427,0.01
548,-0.157539348,0.213376136,0.01
549,-0.157523966,0.281880293,0.01
550,-0.112775221,0.011770093,0.01
551,0.127554849,0.050482137,0.01
552,-0.043750241,-0.212581512,0.01
553,-0.201484265,-0.248131846,0.01
554,-0.053401819,-0.229815719,0.01
555,-0.182637586,-0.179222499,0.01
556,-0.177672829,0.013365555,0.01
557,-0.246742168,0.032977336,0.01
558,-0.181577113,-0.247899214,0.01
559,-0.16218772,-0.213333541,0.01
560,-0.211012475,-0.142822555,0.01
561,0.10968918,0.332564873,0.01
562,0.160815567,0.247867647,0.01
563,0.129412781,0.332662018,0.01
564,0.161807928,0.010558786,0.01
565,0.161704747,0.089853459,0.01
566,-0.172337519,-0.196282404,0.01
567,-0.038500091,0.384518091,0.01
568,-0.237141982,0.316211239,0.01
569,-0.217212593,0.350491854,0.01
570,-0.287120237,0.299071814,0.01
571,-0.207281247,0.33333775,0.01
572,-0.2967652,0.35026824,0.01
573,-0.110795718,-0.402397319,0.01
574,-0.140347388,-0.384648082,0.01
575,-0.120653505,-0.384839363,0.01
576,-0.041834589,-0.384471013,0.01
577,-0.091292227,-0.367646665,0.01
578,-0.228263345,-0.275354423,0.01
579,-0.264566239,-0.252601497,0.01
580,-0.016272581,0.177564194,0.01
581,0.059789762,0.151174871,0.01
582,0.018412014,0.192824138,0.01
583,-0.0185277,0.281243866,0.01
584,-0.211987412,-0.006473758,0.01
585,-0.127708753,0.230313544,0.01
586,-0.333184529,-0.193286147,0.01
587,-0.367619104,-0.23264856,0.01
588,-0.315681901,-0.144076987,0.01
589,-0.144976898,0.131308033,0.01
590,-0.147611782,0.196220567,0.01
591,-0.107865739,0.298830092,0.01
592,-0.137644763,0.28180097,0.01
593,-0.187377228,0.299080628,0.01
594,-0.0285778,0.332916007,0.01
595,0.093394042,0.050760524,0.01
596,-0.204938494,-0.123892926,0.01
597,-0.152065182,-0.230382156,0.01
598,-0.230530464,-0.232694073,0.01
599,-0.102459613,-0.247135429,0.01
600,-0.211896363,-0.026233769,0.01
601,-0.263690979,-0.095087659,0.01
602,-0.141960152,-0.247441001,0.01
603,-0.263924961,0.023142299,0.01
604,-0.023584014,-0.24710367,0.01
605,0.160500731,0.168802575,0.01
606,0.178849473,0.079831314,0.01
607,0.140750528,0.146900938,0.01
608,0.178539231,0.119428399,0.01
609,-0.225979689,-0.252023966,0.01
610,-0.229652231,-0.154332967,0.01
611,0.11139602,-0.237053143,0.01
612,0.130075007,0.263534564,0.01
613,-0.217236192,0.316220353,0.01
614,-0.257058722,0.316183199,0.01
615,-0.31010717,0.331497935,0.01
616,-0.286724633,0.367386641,0.01
617,-0.07139278,-0.4018325,0.01
618,-0.091090514,-0.402309624,0.01
619,-0.031918101,-0.401578276,0.01
620,-0.061637198,-0.384568821,0.01
621,-0.071596504,-0.367516578,0.01
622,-0.140918374,-0.316050641,0.01
623,-0.131254932,-0.298849904,0.01
624,0.042501638,0.081080544,0.01
625,0.007701697,0.021183074,0.01
626,-0.008518142,0.263996758,0.01
627,0.110565962,0.080530077,0.01
628,0.100171475,0.280543261,0.01
629,-0.160544526,0.022954963,0.01
630,-0.078123511,0.315880872,0.01
631,-0.350442411,-0.203108062,0.01
632,0.008394899,0.160660821,0.01
633,-0.197333951,0.316207264,0.01
634,-0.095606882,0.00169899,0.01
635,-0.132599704,-0.004947453,0.01
636,-0.117811986,0.316036736,0.01
637,0.111165122,0.101275062,0.01
638,-0.078269148,0.011465196,0.01
639,-0.19498825,0.04298855,0.01
640,-0.263842607,-0.134414643,0.01
641,0.144664608,0.000737007,0.01
642,-0.247431422,-0.203509254,0.01
643,-0.230485576,-0.193869659,0.01
644,-0.112103297,-0.264383382,0.01
645,-0.212069038,0.01329587,0.01
646,-0.060290403,0.080822896,0.01
647,-0.06823337,0.333020644,0.01
648,-0.230088939,0.082274445,0.01
649,-0.014657076,-0.195321995,0.01
650,0.085524609,-0.264348004,0.01
651,0.024272063,-0.161225972,0.01
652,-0.014922113,-0.160812054,0.01
653,-0.034308216,-0.195233905,0.01
654,-0.004968727,-0.178146077,0.01
655,0.055439938,-0.247488625,0.01
656,0.149900554,0.264148702,0.01
657,-0.078230973,0.384509546,0.01
658,-0.227163034,0.33334337,0.01
659,-0.296899742,0.316349387,0.01
660,-0.276987669,0.316159551,0.01
661,-0.051666351,-0.401559495,0.01
662,0.007594269,-0.402535188,0.01
663,-0.022029932,-0.384568032,0.01
664,-0.012152658,-0.36747846,0.01
665,-0.00229152,-0.384767067,0.01
666,-0.06181992,-0.350293928,0.01
667,-0.051815626,-0.367399968,0.01
668,-0.101217075,-0.350390311,0.01
669,0.076948629,0.12117926,0.01
670,0.025297181,0.171273867,0.01
671,-0.061642821,-0.058173345,0.01
672,-0.14759423,0.29897934,0.01
673,0.106298562,-0.332790602,0.01
674,-0.166167664,0.07432814,0.01
675,-0.147600646,0.33326774,0.01
676,-0.264352409,0.082369093,0.01
677,-0.078057837,0.281523466,0.01
678,0.160517833,0.129321469,0.01
679,0.161794773,0.030384824,0.01
680,0.127579141,0.07037551,0.01
681,0.110496356,0.060584744,0.01
682,-0.043871502,0.011296598,0.01
683,0.010881621,0.367298933,0.01
684,0.030637752,0.367149248,0.01
685,-0.132306065,-0.230160788,0.01
686,-0.280964061,-0.085169364,0.01
687,-0.24645056,-0.124689071,0.01
688,-0.246927021,0.052689793,0.01
689,-0.101432083,-0.315830824,0.01
690,-0.157540927,0.316142486,0.01
691,-0.111911144,0.071224108,0.01
692,-0.24749448,-0.223060449,0.01
693,0.035209535,-0.212873305,0.01
694,-0.264451989,-0.193482435,0.01
695,0.094010913,-0.227390187,0.01
696,-0.122201703,-0.24726031,0.01
697,0.045256399,-0.229856703,0.01
698,0.045852103,-0.264503615,0.01
699,0.178926614,0.040201769,0.01
700,0.177979877,0.237993352,0.01
701,-0.098072138,0.384745209,0.01
702,-0.058355347,0.384417053,0.01
703,-0.286839138,0.333290596,0.01
704,-0.276683387,0.384483915,0.01
705,-0.012165437,-0.401874235,0.01
706,0.076750804,-0.38437049,0.01
707,-0.031992379,-0.367393176,0.01
708,-0.0420468,-0.350250372,0.01
709,-0.091524491,-0.333149365,0.01
710,-0.230332566,0.121877452,0.01
711,0.025117673,0.051097853,0.01
712,-0.00934387,0.031143026,0.01
713,-0.315798035,-0.163766189,0.01
714,-0.141455105,-0.281758287,0.01
715,-0.03806441,0.176476891,0.01
716,-0.095377002,0.021511425,0.01
717,-0.207285091,0.299107291,0.01
718,-0.177910194,0.053219469,0.01
719,0.001673672,0.212493626,0.01
720,-0.018645324,0.31566709,0.01
721,-0.009699595,-0.008662873,0.01
722,-0.026788208,0.001311259,0.01
723,0.144619722,0.100017155,0.01
724,0.076093882,0.001090971,0.01
725,0.149487159,0.298393422,0.01
726,0.129662053,0.298147567,0.01
