27,160,0.035441578
28,73,0.047143652
28,74,0.080458984
28,157,0.020068668
28,160,0.059925189
29,30,0.067021059
29,74,0.009361202
29,2071,0.010233323
30,74,0.006860718
30,33,0.067383485
30,2073,0.008575406
31,73,0.085570796
31,74,0.00330142
31,200,0.042065544
31,32,0.052346366
31,78,0.075541327
31,161,0.013043613
32,33,0.067101165
32,34,0.070527843
32,78,0.014713445
32,74,0.085477105
33,34,0.027950977
33,35,0.069421344
33,2074,0.083378193
34,35,0.076641921
34,36,0.038693321
34,78,0.066382643
34,81,0.059630534
35,37,0.069595134
35,81,0.060798938
35,2075,0.118243877
36,77,0.056912388
36,78,0.066195191
36,80,0.043620371
36,81,0.061512951
36,126,0.061237462
37,38,0.072383811
37,81,0.060944337
37,82,0.073331482
37,2076,0.115615065
38,82,0.028359796
38,128,0.055848397
38,2077,0.073704029
38,83,0.075005934
39,40,0.007589239
39,83,0.076119373
39,84,0.077031894
39,2080,0.008543284
40,172,0.098979
40,216,0.004594989
40,128,0.100484818
41,84,0.071452553
41,130,0.065938179
41,173,0.0324005
41,2082,0.084939634
41,85,0.051957547
42,43,0.011146822
42,85,0.024334449
42,86,0.074509142
42,2084,0.070087249
43,2086,0.020247458
43,87,0.11126761
43,2085,0.09427566
45,46,0.030946555
45,1941,0.109846836
45,90,0.077643639
45,89,0.129838554
46,48,0.217576134
46,90,0.203193655
47,48,0.04554864
47,49,0.039146104
48,50,0.104186537
48,92,0.150391857
49,50,0.022226964
49,2041,0.053473165
50,92,0.013448745
51,98,0.080304202
51,138,0.087836352
51,93,0.022753818
51,178,0.143523116
51,96,0.056054436
52,55,0.041625001
52,2044,0.002457664
53,54,0.082123891
53,96,0.046593447
53,92,0.069024201
53,93,0.056231499
54,96,0.051355317
54,99,0.075510467
54,100,0.058344733
54,136,0.032907751
55,100,0.074481
55,142,0.016130043
55,2046,0.082062645
56,185,0.05576574
56,2048,0.149961939
56,542,0.082067946
56,143,0.092585449
57,101,0.072137209
57,188,0.063648344
57,232,0.047607189
57,233,0.059872571
58,101,0.091289268
58,189,0.005038753
58,59,0.097145497
58,102,0.012087942
59,102,0.031780029
59,103,0.012327321
59,104,0.084608545
60,61,0.037324719
60,62,0.052518317
60,105,0.038375992
60,106,0.065685933
60,63,0.066601421
61,63,0.062877588
62,64,0.072538692
62,105,0.068741374
62,63,0.024381545
62,107,0.048863556
62,149,0.028214207
63,64,0.053081264
64,66,0.079778757
64,194,0.045829783
64,107,0.021103171
65,110,0.051564841
65,154,0.056950667
65,240,0.041485764
65,152,0.056430684
65,70,0.052070548
65,153,0.040965714
66,111,0.078638827
66,194,0.022465404
66,193,0.03976702
68,69,0.03437127
68,111,0.06736384
68,114,0.052416369
68,70,0.056842945
68,152,0.044848347
68,108,0.041996651
69,71,0.059582032
69,111,0.043263591
69,114,0.06031843
70,153,0.053967833
70,287,0.04760397
70,114,0.049158736
70,152,0.044805664
71,114,0.039759683
71,115,0.024611687
71,159,0.074358232
72,160,0.075840234
72,2069,0.120223975
72,159,0.065583269
73,74,0.010911691
73,116,0.027268276
73,157,0.068910412
73,200,0.030143406
75,76,0.053341929
75,122,0.067002463
75,124,0.108208888
75,208,0.047356818
76,118,0.076324543
76,243,0.126781796
76,208,0.060832387
77,78,0.023934903
77,80,0.069869534
77,161,0.072431279
77,117,0.054642665
77,79,0.02641951
78,161,0.057319205
79,117,0.07600172
79,119,0.04234078
79,124,0.031953084
79,213,0.070118052
79,80,0.047340244
80,126,0.047443803
80,127,0.069424119
80,213,0.04395505
81,82,0.059824054
81,126,0.060924689
82,126,0.044179026
82,128,0.075794542
82,171,0.057921904
83,2078,0.003139983
84,172,0.043343882
84,173,0.030480586
84,2081,0.064207015
85,129,0.074719834
85,2083,0.066086256
86,87,0.255644358
86,129,0.227533204
86,131,0.044017266
86,176,0.046029204
87,88,0.311548861
87,176,0.009523632
88,132,0.184363936
88,1990,0.326496852
88,1991,0.088230003
89,90,0.085616013
89,177,0.112589286
89,1943,0.119265503
89,222,0.042018325
90,133,0.156088838
90,222,0.123600853
92,93,0.094875491
93,96,0.069881902
93,178,0.126855002
94,225,0.031943089
94,226,0.027108571
94,268,0.067440947
94,134,0.070952813
95,135,0.110986937
95,316,0.123026621
95,403,0.102453388
95,362,0.226323847
96,136,0.074435939
96,138,0.041848137
97,98,0.066966571
97,141,0.066731574
97,186,0.090006888
97,223,0.027311972
97,225,0.13162115
98,138,0.037291532
98,140,0.033072333
98,141,0.050837034
98,223,0.00607416
99,100,0.015179312
99,136,0.067391144
99,142,0.084981015
99,184,0.057805269
99,500,0.032600712
100,142,0.062226016
101,189,0.045186155
101,233,0.0187982
102,103,0.088917086
102,148,0.019700316
102,189,0.096739541
102,146,0.023622452
103,104,0.050996902
103,106,0.07575223
103,148,0.037846299
103,150,0.025514216
104,106,0.029658792
105,106,0.039815373
105,150,0.072478814
105,235,0.034737568
105,149,0.043673266
106,150,0.044106506
107,1659,0.046224098
107,194,0.075059545
107,149,0.072380955
107,236,0.023801055
108,152,0.061816865
108,191,0.033657708
108,193,0.07015722
108,195,0.046714536
108,111,0.038410538
109,113,0.047716771
109,196,0.045086484
109,375,0.092761208
109,374,0.090472268
109,283,0.045499294
110,112,0.057234586
110,154,0.041749741
110,240,0.056039151
110,285,0.050348395
110,284,0.042941566
111,193,0.031915025
112,113,0.049508291
112,154,0.048721648
112,156,0.046694664
112,241,0.056366825
112,285,0.045766534
113,196,0.05553558
113,241,0.054009955
113,374,0.059296279
113,285,0.058035359
114,287,0.050891715
115,159,0.067843321
115,2067,0.069496744
116,153,0.060288
116,157,0.052863618
116,200,0.07101506
116,156,0.042092335
116,154,0.037869415
117,242,0.068779862
117,198,0.061887667
117,161,0.013707728
118,205,0.034189855
118,208,0.04478091
118,333,0.079967839
118,289,0.041086012
119,124,0.04111596
119,242,0.039193045
119,243,0.044133452
120,170,0.034777549
120,301,0.052955032
120,204,0.050334893
120,347,0.049278594
120,205,0.051862078
120,206,0.035917931
121,207,0.02240671
121,248,0.059032023
121,381,0.023545812
121,382,0.048995007
121,164,0.060131223
121,292,0.047819458
122,125,0.03584102
122,206,0.030227713
122,208,0.050119809
122,302,0.08105091
123,288,0.027677049
123,292,0.025769191
123,247,0.063717247
123,424,0.06192678
123,286,0.041806462
123,381,0.043654255
124,213,0.092158124
125,206,0.0567187
125,302,0.060114478
125,347,0.039702888
125,212,0.056821935
125,436,0.036083384
126,127,0.057785396
126,171,0.064483046
127,213,0.049169876
127,171,0.043728945
127,215,0.075391234
127,214,0.051549353
128,171,0.024666481
128,216,0.031164979
129,131,0.009318596
129,175,0.071143632
129,130,0.163270795
130,173,0.114657397
130,262,0.050057793
130,175,0.015880126
131,175,0.132863964
131,176,0.141513557
131,218,0.057592015
132,176,0.167709011
132,264,0.223780789
133,178,0.234626818
133,222,0.103755903
133,224,0.096745152
134,186,0.221875928
134,227,0.001652195
134,226,0.097143017
134,179,0.157747466
135,141,0.037115378
135,181,0.0724055
135,186,0.139122743
135,316,0.065605985
136,500,0.065547221
136,366,0.041678322
136,138,0.058499541
137,139,0.159932612
137,179,0.157637295
137,180,0.11065075
137,362,0.265558824
138,140,0.063215318
138,366,0.06680959
139,180,0.059591986
139,182,0.046037122
139,183,0.115154584
139,360,0.106896744
140,141,0.096340612
140,181,0.035785166
140,317,0.059604298
140,366,0.069595891
141,181,0.079209044
141,186,0.107435057
142,143,0.043641095
142,184,0.03385515
143,184,0.090822862
143,455,0.060352541
143,542,0.041357531
144,228,0.013781998
144,322,0.04522484
144,365,0.093204519
144,187,0.079028548
145,187,0.080015165
145,188,0.049287641
145,2054,0.111748946
146,189,0.031026349
146,234,0.087777546
146,190,0.029274993
146,231,0.025216022
146,148,0.089451091
147,190,0.083216691
147,235,0.07725603
147,276,0.029292802
147,323,0.033810968
147,150,0.035263898
147,148,0.027782195
148,150,0.081380569
148,190,0.029674775
149,235,0.072787899
149,236,0.044165358
149,851,0.027851548
150,235,0.034498986
151,191,0.050762621
151,192,0.056667093
151,195,0.033685705
151,238,0.05943057
151,414,0.027740952
151,458,0.06538687
152,195,0.03945829
152,240,0.050214553
153,157,0.034701931
153,287,0.058895324
153,154,0.052679715
154,156,0.060890084
156,198,0.063683428
156,241,0.03927193
156,200,0.043988826
157,160,0.067448877
157,287,0.054089658
158,290,0.062785948
158,162,0.120392833
158,163,0.051025478
158,199,0.068582072
158,244,0.009170956
159,2068,0.114606072
160,287,0.04436577
161,198,0.056669134
161,200,0.073084193
162,244,0.136688849
162,334,0.01158419
162,376,0.219807493
163,199,0.031066377
163,201,0.029821196
163,203,0.051994002
163,244,0.063353994
163,247,0.062275523
164,170,0.058770716
164,203,0.050868996
164,292,0.025939845
164,301,0.027237095
164,207,0.049617727
165,201,0.043651214
165,204,0.039297088
165,244,0.073455113
165,289,0.032698976
165,330,0.084178709
166,629,0.057403927
166,1129,0.0818787
166,635,0.037423382
166,852,0.074012517
167,675,0.035937273
167,636,0.033399774
167,502,0.047867931
167,525,0.041003072
167,463,0.038434035
167,479,0.042855774
168,209,0.012468887
168,770,0.055775859
168,1658,0.055430688
168,1614,0.050937001
168,465,0.012817375
168,728,0.050580983
169,293,0.040114277
169,427,0.037974905
169,474,0.046280329
169,482,0.035482646
169,647,0.050918516
169,807,0.033395612
170,201,0.057906496
170,203,0.029696734
170,204,0.053671967
170,301,0.053065738
171,215,0.038752002
171,216,0.083818341
172,173,0.09855696
172,174,9.74E-05
172,217,0.043424443
173,174,0.049275778
173,262,0.01365035
174,217,0.108106787
174,261,0.049046776
174,262,0.107589345
175,262,0.11972351
175,350,0.086026657
176,219,0.005493411
177,221,0.112559223
177,222,0.114608725
177,1944,0.151085579
177,267,0.058170865
178,223,0.035332387
179,180,0.09291671
179,313,0.06599907
179,226,0.093317119
180,313,0.090440886
180,182,0.124449503
180,314,0.08275756
181,316,0.042150408
181,317,0.078680659
181,404,0.073002613
182,314,0.035108144
182,183,0.058000578
182,270,0.102496082
182,355,0.068866051
183,270,0.039444398
183,315,0.084789084
183,359,0.089057535
183,360,0.008567155
184,409,0.044491643
184,500,0.080270257
184,455,0.046886494
185,230,0.064912214
185,319,0.082333516
185,542,0.062220071
185,2049,0.125647958
186,227,0.002731734
187,188,0.064965435
187,229,0.029187896
187,228,0.066435824
188,229,0.067434019
188,232,0.050959174
189,233,0.082842515
189,234,0.018768047
190,276,0.031742616
190,320,0.027211553
190,231,0.085648188
191,193,0.044911387
191,195,0.064228959
191,457,0.070108882
191,458,0.027775561
192,238,0.034685373
192,414,0.060688058
192,676,0.063513859
192,1573,0.027762669
192,281,0.053753501
193,194,0.075336207
193,457,0.026701604
194,457,0.045526212
194,1659,0.022739142
195,238,0.052457957
195,240,0.058445506
196,237,0.05435758
196,239,0.046240308
196,283,0.048001949
196,285,0.046593515
197,372,0.06980889
197,376,0.105077662
197,1562,0.088206694
197,377,0.04778119
197,407,0.084205258
197,421,0.065306434
198,241,0.054720213
198,200,0.027955266
198,242,0.029728848
199,247,0.049305715
199,548,0.032949893
199,290,0.047377416
199,286,0.067098649
201,203,0.060155909
201,204,0.046293289
201,244,0.073874371
202,336,0.031124542
202,420,0.032304523
202,592,0.034033596
202,538,0.056013058
202,332,0.057132751
202,451,0.032914584
203,247,0.028588542
203,292,0.06137459
204,289,0.064754594
204,205,0.034986949
205,206,0.05075756
205,208,0.052819082
205,289,0.068368003
206,208,0.05591648
206,347,0.050182873
207,249,0.050261518
207,382,0.05766313
207,392,0.021864886
207,301,0.058209758
209,210,0.059349859
209,770,0.049375068
209,1698,0.054155522
209,1614,0.054551744
209,1436,0.007619023
210,423,0.042464742
210,467,0.069247762
210,770,0.010039513
210,1436,0.052338004
211,252,0.01838099
211,383,0.066823291
211,561,0.022274984
211,563,0.024765533
211,726,0.028829086
211,746,0.060273586
212,393,0.055008841
212,436,0.01929133
212,439,0.044158313
212,392,0.020937657
212,347,0.042056328
213,214,0.112698292
214,259,0.090402894
214,304,0.073860417
214,215,0.039901355
215,304,0.027444185
215,260,0.086796249
215,216,0.028907199
216,217,0.108462674
216,260,0.00578796
217,260,0.042884672
218,219,0.008737498
218,483,0.061843059
219,220,0.008271838
220,396,0.008146264
220,264,0.007459695
221,265,0.090603243
221,266,0.100989057
221,267,0.073317526
221,1945,0.149210416
222,224,0.053007652
222,267,0.115188736
223,225,0.009224987
224,225,0.099049332
224,267,0.041972456
224,268,0.051396679
225,268,0.058109914
226,269,0.136773657
226,313,0.067890474
226,312,0.054866452
227,362,0.003885689
228,322,0.08297042
228,367,0.055238396
228,229,0.071732734
228,272,0.024928761
229,232,0.064588027
229,272,0.060546475
229,273,0.036380131
230,319,0.019118219
230,365,0.042248952
230,2050,0.055123172
231,275,0.0826452
231,320,0.032925537
231,364,0.028228633
231,234,0.035907742
232,233,0.068577413
232,273,0.051711835
232,274,0.047279127
233,234,0.045865433
233,274,0.032995366
234,274,0.07781679
234,275,0.028717827
235,323,0.030312304
235,851,0.03905207
236,784,0.023886601
236,851,0.073858861
236,1659,0.073907244
236,1486,0.044164533
237,239,0.055512739
237,283,0.039483473
237,324,0.040673482
237,282,0.056764949
237,279,0.05315548
238,240,0.039091669
238,281,0.056819714
238,284,0.055004033
239,281,0.04854561
239,284,0.053180962
239,285,0.049555006
239,324,0.047226527
240,284,0.052590656
241,374,0.03987301
241,242,0.055868787
242,243,0.046759216
242,374,0.051214211
243,374,0.098547935
245,420,0.032591576
245,505,0.028066885
245,677,0.054441315
245,449,0.02777999
245,335,0.032970593
245,537,0.054781743
246,690,0.053547567
246,672,0.028392259
246,549,0.040539409
246,762,0.043787061
246,291,0.056766447
246,593,0.025118546
247,292,0.047977506
247,286,0.027239328
248,291,0.023755371
248,381,0.045702754
248,382,0.021376969
248,717,0.04808378
248,593,0.056692082
249,382,0.019081098
249,392,0.05661551
249,437,0.053529491
249,438,0.053409303
249,393,0.01602911
250,254,0.036995427
250,300,0.019844114
250,431,0.034076997
250,835,0.05457074
250,834,0.057426616
251,728,0.056504697
251,815,0.066329764
251,921,0.023900473
251,1054,0.034241559
251,423,0.014159775
251,770,0.044169604
252,383,0.014470325
252,628,0.015726973
252,1528,0.062548302
252,726,0.059686774
252,771,0.017482118
253,254,0.020124964
253,338,0.069034694
253,432,0.059323721
253,294,0.070861238
253,389,0.018007794
253,422,0.06149851
254,300,0.064900398
254,338,0.038847509
254,432,0.081091987
254,835,0.022538423
255,701,0.015502066
255,523,0.044141549
255,526,0.057344248
255,427,0.033747998
255,482,0.025721526
255,657,0.067482174
256,386,0.040383108
256,463,0.029256197
256,471,0.013040242
256,479,0.02997838
256,511,0.046557936
256,523,0.056872932
257,343,0.022935006
257,338,0.047774106
257,391,0.02364338
257,422,0.055060016
257,524,0.048473175
257,464,0.054373603
259,302,0.131923498
259,304,0.065805674
259,348,0.026188514
260,261,0.082894815
260,349,0.009856178
260,304,0.038393908
261,305,0.064084009
261,395,0.019952399
261,349,0.029619985
262,305,0.06306849
264,1992,0.021198205
264,1993,0.091764983
264,308,0.175254106
265,266,0.054969085
265,311,0.110919287
265,1946,0.143681357
265,310,0.074445596
266,267,0.082785136
266,268,0.031023413
266,269,0.12546417
266,311,0.059280201
267,268,0.092632587
268,269,0.077626242
269,311,0.009078596
269,312,0.065221496
270,315,0.063089658
270,357,0.081773199
270,355,0.041735075
270,356,0.060528726
271,360,0.05633614
271,362,0.059784828
271,578,0.029469288
272,273,0.070798405
272,321,0.030621836
272,544,0.05494398
272,367,0.076453886
273,274,0.070419999
273,318,0.036883436
273,321,0.051421671
274,275,0.040050643
274,318,0.040415414
275,277,0.034206617
275,318,0.077184493
275,364,0.034665486
276,278,0.026161191
276,323,0.07899554
276,453,0.034947288
276,320,0.082131131
277,318,0.033964224
277,364,0.081113072
277,541,0.031596004
277,588,0.078642162
277,757,0.036714281
278,453,0.078346743
278,1607,0.036284133
278,686,0.023784175
278,320,0.033804261
278,1171,0.080748199
279,282,0.027190621
279,1647,0.039472159
279,1186,0.040411765
279,710,0.080529646
279,324,0.068111381
280,327,0.027573676
280,369,0.126328821
280,448,0.102928358
280,763,0.024842221
281,284,0.042330749
281,324,0.061956394
281,676,0.037127975
282,328,0.07917946
282,329,0.005555338
282,710,0.040529791
282,283,0.063215618
283,375,0.056745364
283,329,0.031256852
284,285,0.054356415
286,288,0.063609625
286,548,0.038227186
286,419,0.030969749
288,332,0.031447858
288,419,0.034822389
288,336,0.059977032
288,424,0.038488658
289,330,0.076180012
289,333,0.05603118
290,590,0.006143112
290,548,0.054709016
290,546,0.103029058
291,381,0.059630626
291,593,0.044364656
291,424,0.041463442
291,549,0.026682712
292,381,0.061623391
293,474,0.041834951
293,481,0.051139832
293,508,0.031681545
293,594,0.030877736
293,807,0.04265163
294,389,0.07814198
294,434,0.034471404
294,2003,0.128140822
294,432,0.032351581
295,513,0.027688806
295,565,0.049664416
295,678,0.074588461
295,723,0.124861525
295,608,0.101838998
296,760,0.030168448
296,852,0.055428555
296,1378,0.033783739
296,1123,0.003321815
297,554,0.072195291
297,825,0.003740104
297,1283,0.05417862
297,1271,0.054701297
297,1239,0.004556473
297,829,0.071549506
298,466,0.008096397
298,430,0.056206571
298,560,0.038105169
298,610,0.113771544
298,875,0.107418334
299,344,0.03688005
299,564,0.035053912
299,860,0.06095907
299,816,0.038761255
299,641,0.040604127
299,679,0.062725723
300,338,0.027334625
300,391,0.036099768
300,431,0.04386831
300,569,0.048574832
301,392,0.047955117
301,347,0.032470441
302,436,0.062337823
303,348,0.020368906
303,349,0.039936523
303,394,0.065557549
303,395,0.033806382
303,528,0.046890685
304,349,0.101846452
305,350,0.045098224
305,395,0.042925654
305,351,0.021195717
306,307,0.087835952
306,483,0.122681458
306,572,0.052598871
307,396,0.0652791
307,440,0.066289869
307,572,0.043280191
307,616,0.021975136
308,352,0.132422133
308,396,0.061549892
308,1994,0.050196881
309,310,0.122598577
309,353,0.113078284
309,1948,0.088322648
309,442,0.086120379
310,1947,0.056517236
310,311,0.070285647
311,312,0.170683195
312,313,0.118714043
312,398,0.117040708
313,314,0.096130047
313,398,0.038171046
314,354,0.084221301
314,355,0.095888813
314,398,0.035748251
315,357,0.039908507
315,359,0.0241972
315,447,0.078941774
315,358,0.069281767
316,403,0.004091023
316,404,0.085760652
316,802,0.104400815
317,366,0.044201433
317,404,0.036846478
317,408,0.066699269
317,410,0.071522287
318,321,0.074154636
318,588,0.043476542
319,365,0.073387865
319,542,0.051162188
319,543,0.060826567
319,587,0.040630053
320,364,0.082942099
320,1171,0.026415861
321,588,0.031324888
321,713,0.050820881
321,544,0.074772285
322,365,0.02166812
322,367,0.024477235
322,543,0.086054027
322,631,0.04187501
323,453,0.026882014
323,851,0.075546286
323,1651,0.037329248
324,1647,0.04097239
324,676,0.046907387
325,331,0.044015587
325,1310,0.036501914
325,504,0.01705279
325,326,0.030772632
326,411,0.04256329
326,416,0.021309656
326,418,0.008391563
326,504,0.020749534
327,1217,0.027244278
327,580,0.003113364
327,715,0.00302318
328,329,0.022062515
328,373,0.070513401
328,377,0.053451632
328,710,0.045398311
328,1562,0.046360632
329,373,0.03852392
329,375,0.029581356
330,334,0.009053892
330,333,0.066388134
330,373,0.146652831
331,462,0.035953483
331,547,0.073710065
331,589,0.005167343
331,1220,0.067098267
332,336,0.035060601
332,419,0.057592086
332,585,0.034592554
332,451,0.031971252
333,375,0.12953955
334,373,0.003883868
335,378,0.054656755
335,493,0.033395132
335,677,0.025612124
335,449,0.055054419
335,496,0.025258437
336,424,0.028640835
336,549,0.037492804
336,592,0.057575057
337,612,0.046439708
337,628,0.006356219
337,1657,0.039984806
337,771,0.018610226
337,1221,0.025166599
338,391,0.060185236
338,422,0.018204367
339,384,0.049935437
339,515,0.019419155
339,637,0.016878763
339,723,0.055687838
340,345,0.077323639
340,639,0.028019387
340,645,0.067353808
340,1246,0.01149204
340,861,0.03793035
340,779,0.021901095
341,387,0.033781762
341,469,0.033493213
341,680,0.084341601
341,565,0.090078526
341,723,0.027824916
341,808,0.039436339
342,606,0.046172675
342,699,0.045213647
342,1008,0.06607583
342,1617,0.036810903
342,388,0.06711691
342,469,0.035703448
343,386,0.039510258
343,422,0.05666692
343,463,0.032046446
343,524,0.04846724
343,675,0.047717513
344,551,0.0315751
344,860,0.035523468
344,816,0.065709956
344,761,0.040822112
344,805,0.061864336
345,639,0.009884
345,1281,0.003107051
345,1246,0.050456234
345,736,0.083314313
345,853,0.044625571
346,390,0.069676806
346,473,0.025036353
346,433,0.034173078
346,745,0.025986153
346,478,0.035006178
346,747,0.060713672
347,392,0.057593366
348,394,0.009073503
349,395,0.072301669
350,483,0.050135716
350,351,0.038095082
351,395,0.063284344
351,528,0.059234486
351,483,0.084187223
352,396,0.001736232
352,440,0.090528038
352,484,0.076900409
352,1995,0.078519567
353,397,0.088552278
353,442,0.016921552
353,485,0.033000035
353,1950,0.048180592
354,355,0.028401695
354,398,0.079315632
354,399,0.075696981
354,442,0.025368023
354,485,0.088007649
355,356,0.082734165
355,399,0.082204407
356,399,0.041664902
356,487,0.073038103
356,400,0.070238595
356,357,0.054445793
357,401,0.070330093
357,358,0.066283454
357,400,0.051539145
358,401,0.037437422
358,622,0.062738587
358,754,0.07306865
358,447,0.030785
359,360,0.05152118
359,447,0.052712633
359,534,0.087772235
359,961,0.026052307
360,961,0.101907538
361,405,0.055993097
361,406,0.043665699
361,454,0.072956342
361,490,0.055739667
361,498,0.043402164
361,408,0.073168604
362,1305,0.10455882
363,800,0.083839995
363,959,0.014889073
363,1085,0.036594188
363,715,0.003890217
363,580,0.084361265
364,541,0.030089894
364,1171,0.032914192
365,543,0.0188701
366,410,0.064326036
366,500,0.07231429
367,631,0.080688284
367,586,0.050905168
367,544,0.028676922
368,369,0.093382552
368,371,0.045931755
368,763,0.045517163
368,417,0.049731887
369,715,0.003892759
369,456,0.188042528
370,415,0.047032254
370,416,0.012575783
370,419,0.032052527
370,590,0.074220408
370,585,0.054721886
370,548,0.027197331
371,459,0.060304773
371,763,0.014053002
371,413,0.039459781
371,417,0.053577803
371,460,0.02043327
372,407,0.07594356
372,421,0.061997773
372,545,0.050033718
372,462,0.064089125
372,1870,0.08196354
373,377,0.099713392
376,377,0.104562436
376,421,0.128200715
377,1562,0.049952472
378,493,0.022694235
378,1525,0.024438857
378,677,0.036419043
378,809,0.03820987
378,735,0.052886115
379,493,0.034213489
379,583,0.056935726
379,626,0.036493805
379,809,0.01893122
379,536,0.059191024
379,862,0.01673767
381,424,0.02561288
382,437,0.051335533
382,717,0.055368202
383,561,0.018798202
383,727,0.014027416
383,1528,0.018643519
383,467,0.067172768
384,506,0.024126609
384,637,0.006217482
384,1566,0.045756737
384,1178,0.021317715
385,556,0.047667086
385,645,0.029246055
385,779,0.042949396
385,1284,0.04895399
385,1291,0.023275545
385,584,0.041901079
386,389,0.067551563
386,422,0.023232635
386,463,0.050758211
386,511,0.022696834
387,388,0.035288776
387,469,0.075853779
387,551,0.073134393
387,680,0.038111305
387,816,0.036639115
388,469,0.043200959
388,679,0.042696545
388,816,0.067731189
388,699,0.035899775
389,422,0.050140466
389,434,0.039266836
389,511,0.029265317
390,473,0.038326072
390,616,0.017208569
390,704,0.08412144
390,790,0.023781023
390,745,0.03204203
391,569,0.031979358
391,464,0.044311333
391,571,0.051984413
392,393,0.049096066
393,439,0.013181592
393,527,0.052119995
393,438,0.052077925
394,436,0.05624579
394,439,0.02258267
394,570,0.034116828
395,528,0.028869831
396,440,0.002553498
397,441,0.077596635
397,443,0.056043782
397,485,0.086515558
397,1951,0.125220118
398,442,0.077737601
399,443,0.092889085
399,485,0.03094023
399,487,0.064708706
400,444,0.067636596
400,488,0.054231801
400,487,0.060608133
400,401,0.063595165
401,444,0.039145428
401,402,0.068754215
401,622,0.065480078
402,446,0.027601274
402,445,0.074721283
402,622,0.033509845
402,895,0.057217564
402,444,0.062988066
403,802,0.040782139
403,1305,0.047077306
403,579,0.105985882
404,408,0.07305791
404,802,0.023690597
404,490,0.086047822
405,454,0.044989184
405,498,0.066110318
405,846,0.071246686
405,499,0.050054557
405,540,0.05096125
406,454,0.050599926
406,490,0.081374903
406,535,0.072976918
406,1693,0.052135148
406,756,0.042164416
407,545,0.055829454
407,872,0.092879496
407,947,0.067573502
407,1562,0.039360092
408,410,0.041766033
408,498,0.066685963
408,490,0.035198837
409,500,0.057524375
409,410,0.072897152
409,499,0.055470601
409,455,0.07488801
409,498,0.046495956
410,500,0.040459203
410,498,0.062996124
411,417,0.098207581
411,418,0.095235458
411,1142,0.170378828
412,413,0.026921698
412,415,0.044864539
412,451,0.033283527
412,460,0.040167592
412,537,0.05163341
412,585,0.033713822
413,460,0.050421113
413,537,0.034117767
413,459,0.021626957
413,449,0.055730373
414,458,0.053818118
414,1306,0.021159816
414,1573,0.060364926
414,1782,0.067285903
415,416,0.022556023
415,418,0.057286995
415,460,0.024497116
415,585,0.034830477
416,418,0.043269846
416,504,0.015156173
416,590,0.051430325
417,418,0.00420617
417,460,0.044373505
418,460,0.0463526
419,548,0.060438992
419,585,0.033918315
420,505,0.055166494
420,538,0.031131685
420,451,0.055401636
420,537,0.030913746
421,547,0.127749654
421,462,0.066094088
423,467,0.001946379
423,770,0.060968496
423,727,0.073259052
423,815,0.030038966
424,549,0.058990992
425,429,0.025270667
425,435,0.004713623
425,480,0.005255613
425,1307,0.011035742
425,1177,0.025887193
425,772,0.011618456
426,477,0.005391628
426,687,0.082362131
426,897,0.074128518
426,1068,0.039039138
426,910,0.030581366
426,601,0.013447528
427,474,0.032589189
427,482,0.058288619
427,657,0.036811779
427,702,0.059289503
428,429,0.035341009
428,470,0.015670098
428,514,0.031225741
428,516,0.03096602
